ii_id,ii_name,ii_name_option,ii_name_time,ii_meshfilename,ii_desc
2387043,Giant Bunny Hairband,Shotgun Bullets +9,Duration: 365 days,Girl/ACC/ACC_01_MASK_34_05_L0.nif,"""What a wonderful design."""
2387053,Giant Bunny Hairband,Shotgun Bullets +9,Unlimited,Girl/ACC/ACC_01_MASK_34_05_L0.nif,"""What a wonderful design."""
2387200,Baseball Manager Tattoo,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387210,Baseball Manager Tattoo,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387220,Baseball Manager Tattoo,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387230,Baseball Manager Tattoo,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387240,Baseball Manager Tattoo,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387250,Baseball Manager Tattoo,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387201,Baseball Manager Tattoo,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387211,Baseball Manager Tattoo,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387221,Baseball Manager Tattoo,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387231,Baseball Manager Tattoo,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387241,Baseball Manager Tattoo,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387251,Baseball Manager Tattoo,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_61_01_L0.nif,"""Manufactured by Zooc Company. A fancy Manager tattoo to look bossy during matches."""
2387300,Baseball Coach Tattoo,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387310,Baseball Coach Tattoo,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387320,Baseball Coach Tattoo,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387330,Baseball Coach Tattoo,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387340,Baseball Coach Tattoo,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387350,Baseball Coach Tattoo,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387301,Baseball Coach Tattoo,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387311,Baseball Coach Tattoo,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387321,Baseball Coach Tattoo,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387331,Baseball Coach Tattoo,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387341,Baseball Coach Tattoo,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387351,Baseball Coach Tattoo,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_61_02_L0.nif,"""Manufactured by Zooc Company. A custom Coach tattoo to look strict during matches."""
2387302,Baseball Ace Tattoo,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387312,Baseball Ace Tattoo,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387322,Baseball Ace Tattoo,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387332,Baseball Ace Tattoo,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387342,Baseball Ace Tattoo,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387352,Baseball Ace Tattoo,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387303,Baseball Ace Tattoo,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387313,Baseball Ace Tattoo,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387323,Baseball Ace Tattoo,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387333,Baseball Ace Tattoo,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387343,Baseball Ace Tattoo,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387353,Baseball Ace Tattoo,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_61_03_L0.nif,"""A bright tattoo because you don't mind to stand out."""
2387400,Hairpin of Astral,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387410,Hairpin of Astral,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387420,Hairpin of Astral,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387430,Hairpin of Astral,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387440,Hairpin of Astral,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387450,Hairpin of Astral,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387401,Hairpin of Astral,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387411,Hairpin of Astral,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387421,Hairpin of Astral,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387431,Hairpin of Astral,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387441,Hairpin of Astral,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387451,Hairpin of Astral,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_01_MASK_37_03_L0.nif,"""An advanced device to communicate with your allies."""
2387500,Hairpin of Asteroid,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387510,Hairpin of Asteroid,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387520,Hairpin of Asteroid,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387530,Hairpin of Asteroid,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387540,Hairpin of Asteroid,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387550,Hairpin of Asteroid,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387501,Hairpin of Asteroid,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387511,Hairpin of Asteroid,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387521,Hairpin of Asteroid,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387531,Hairpin of Asteroid,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387541,Hairpin of Asteroid,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387551,Hairpin of Asteroid,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_01_MASK_37_04_L0.nif,"""Developped to disable any mind-control you may encounter."""
2387800,Soft Rock Headphones,Sniper Bullets +6,Duration: 7 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387810,Soft Rock Headphones,Sniper Bullets +6,Duration: 30 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387820,Soft Rock Headphones,Sniper Bullets +6,Duration: 90 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387830,Soft Rock Headphones,Sniper Bullets +6,Duration: 1 day,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387840,Soft Rock Headphones,Sniper Bullets +6,Duration: 365 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387850,Soft Rock Headphones,Sniper Bullets +6,Unlimited,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387801,Soft Rock Headphones,Shotgun Bullets +9,Duration: 7 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387811,Soft Rock Headphones,Shotgun Bullets +9,Duration: 30 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387821,Soft Rock Headphones,Shotgun Bullets +9,Duration: 90 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387831,Soft Rock Headphones,Shotgun Bullets +9,Duration: 1 day,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387841,Soft Rock Headphones,Shotgun Bullets +9,Duration: 365 days,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387851,Soft Rock Headphones,Shotgun Bullets +9,Unlimited,Girl/ACC/ACC_01_MASK_66_01_L0.nif,"""Study Rock n' Roll."""
2387900,Hard Rock Headphones,Sniper Bullets +6,Duration: 7 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387910,Hard Rock Headphones,Sniper Bullets +6,Duration: 30 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387920,Hard Rock Headphones,Sniper Bullets +6,Duration: 90 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387930,Hard Rock Headphones,Sniper Bullets +6,Duration: 1 day,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387940,Hard Rock Headphones,Sniper Bullets +6,Duration: 365 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387950,Hard Rock Headphones,Sniper Bullets +6,Unlimited,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387901,Hard Rock Headphones,Shotgun Bullets +9,Duration: 7 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387911,Hard Rock Headphones,Shotgun Bullets +9,Duration: 30 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387921,Hard Rock Headphones,Shotgun Bullets +9,Duration: 90 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387931,Hard Rock Headphones,Shotgun Bullets +9,Duration: 1 day,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387941,Hard Rock Headphones,Shotgun Bullets +9,Duration: 365 days,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2387951,Hard Rock Headphones,Shotgun Bullets +9,Unlimited,Girl/ACC/ACC_01_MASK_66_02_L0.nif,"""Listen to as much rock music as you can."""
2388000,Garage Rock Headphones,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388010,Garage Rock Headphones,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388020,Garage Rock Headphones,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388030,Garage Rock Headphones,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388040,Garage Rock Headphones,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388050,Garage Rock Headphones,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388001,Garage Rock Headphones,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388011,Garage Rock Headphones,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388021,Garage Rock Headphones,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388031,Garage Rock Headphones,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388041,Garage Rock Headphones,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388051,Garage Rock Headphones,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_62_01_L0.nif,"""What did you say?"""
2388100,Punk Rock Headphones,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388110,Punk Rock Headphones,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388120,Punk Rock Headphones,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388130,Punk Rock Headphones,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388140,Punk Rock Headphones,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388150,Punk Rock Headphones,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388101,Punk Rock Headphones,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388111,Punk Rock Headphones,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388121,Punk Rock Headphones,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388131,Punk Rock Headphones,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388141,Punk Rock Headphones,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388151,Punk Rock Headphones,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_62_02_L0.nif,"""I can't hear you."""
2388200,Black Sommelier Glasses,Sniper Bullets +6,Duration: 7 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388210,Black Sommelier Glasses,Sniper Bullets +6,Duration: 30 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388220,Black Sommelier Glasses,Sniper Bullets +6,Duration: 90 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388230,Black Sommelier Glasses,Sniper Bullets +6,Duration: 1 day,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388240,Black Sommelier Glasses,Sniper Bullets +6,Duration: 365 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388250,Black Sommelier Glasses,Sniper Bullets +6,Unlimited,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388201,Black Sommelier Glasses,Shotgun Bullets +9,Duration: 7 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388211,Black Sommelier Glasses,Shotgun Bullets +9,Duration: 30 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388221,Black Sommelier Glasses,Shotgun Bullets +9,Duration: 90 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388231,Black Sommelier Glasses,Shotgun Bullets +9,Duration: 1 day,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388241,Black Sommelier Glasses,Shotgun Bullets +9,Duration: 365 days,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388251,Black Sommelier Glasses,Shotgun Bullets +9,Unlimited,Girl/ACC/ACC_01_MASK_67_01_L0.nif,"""Have a wine service to your side all day long."""
2388300,Brown Sommelier Glasses,Sniper Bullets +6,Duration: 7 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388310,Brown Sommelier Glasses,Sniper Bullets +6,Duration: 30 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388320,Brown Sommelier Glasses,Sniper Bullets +6,Duration: 90 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388330,Brown Sommelier Glasses,Sniper Bullets +6,Duration: 1 day,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388340,Brown Sommelier Glasses,Sniper Bullets +6,Duration: 365 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388350,Brown Sommelier Glasses,Sniper Bullets +6,Unlimited,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388301,Brown Sommelier Glasses,Shotgun Bullets +9,Duration: 7 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388311,Brown Sommelier Glasses,Shotgun Bullets +9,Duration: 30 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388321,Brown Sommelier Glasses,Shotgun Bullets +9,Duration: 90 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388331,Brown Sommelier Glasses,Shotgun Bullets +9,Duration: 1 day,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388341,Brown Sommelier Glasses,Shotgun Bullets +9,Duration: 365 days,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388351,Brown Sommelier Glasses,Shotgun Bullets +9,Unlimited,Girl/ACC/ACC_01_MASK_67_02_L0.nif,"""Have a wine service to your side all day long."""
2388400,Orange Heart Earrings,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388410,Orange Heart Earrings,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388420,Orange Heart Earrings,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388430,Orange Heart Earrings,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388440,Orange Heart Earrings,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388450,Orange Heart Earrings,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388401,Orange Heart Earrings,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388411,Orange Heart Earrings,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388421,Orange Heart Earrings,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388431,Orange Heart Earrings,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388441,Orange Heart Earrings,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388451,Orange Heart Earrings,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_64_01_L0.nif,"""What did you say?"""
2388500,Red Heart Earrings,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388510,Red Heart Earrings,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388520,Red Heart Earrings,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388530,Red Heart Earrings,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388540,Red Heart Earrings,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388550,Red Heart Earrings,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388501,Red Heart Earrings,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388511,Red Heart Earrings,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388521,Red Heart Earrings,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388531,Red Heart Earrings,Shotgun Bullets +9,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388541,Red Heart Earrings,Shotgun Bullets +9,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388551,Red Heart Earrings,Shotgun Bullets +9,Unlimited,Gothloli/ACC/ACC_03_MASK_64_02_L0.nif,"""I can't hear you."""
2388600,White Sommelier Glasses,Sniper Bullets +6,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388610,White Sommelier Glasses,Sniper Bullets +6,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388620,White Sommelier Glasses,Sniper Bullets +6,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388630,White Sommelier Glasses,Sniper Bullets +6,Duration: 1 day,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388640,White Sommelier Glasses,Sniper Bullets +6,Duration: 365 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388650,White Sommelier Glasses,Sniper Bullets +6,Unlimited,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388601,White Sommelier Glasses,Shotgun Bullets +9,Duration: 7 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388611,White Sommelier Glasses,Shotgun Bullets +9,Duration: 30 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
2388621,White Sommelier Glasses,Shotgun Bullets +9,Duration: 90 days,Gothloli/ACC/ACC_03_MASK_63_01_L0.nif,"""Have a wine service to your side all day long."""
